date, System load forecast, Zonal COMED load foecast,OT
2013/1/27 10:00,98620,10781,30.552108
2013/1/27 11:00,96753,10855,30.022188
2013/1/27 12:00,95029,10860,28.7164
2013/1/27 13:00,93130,10796,27.982165
2013/1/27 14:00,91609,10702,27.472996
2013/1/27 15:00,91265,10611,27.366642
2013/1/27 16:00,93583,10679,28.576803
2013/1/27 17:00,100551,11173,32.041471
2013/1/27 18:00,105367,11986,34.442852
2013/1/27 19:00,105444,12015,32.539425
2013/1/27 20:00,104957,11956,31.899032
2013/1/27 21:00,102241,11742,29.812989
2013/1/27 22:00,98163,11426,29.188383
2013/1/27 23:00,93777,10844,27.202839
2013/1/28 0:00,87886,10177,25.076172
2013/1/28 1:00,86000,9707,23.511378
2013/1/28 2:00,85305,9409,22.912629
2013/1/28 3:00,85614,9268,22.786253
2013/1/28 4:00,87604,9278,22.664988
2013/1/28 5:00,92672,9521,24.106057
2013/1/28 6:00,101128,10218,27.991086
2013/1/28 7:00,106441,11349,35.571427
2013/1/28 8:00,106372,11968,33.872282
2013/1/28 9:00,105054,12059,34.286758
2013/1/28 10:00,103992,12150,32.712291
2013/1/28 11:00,102352,12219,32.329188
2013/1/28 12:00,100782,12178,29.762131
2013/1/28 13:00,99514,12134,29.261926
2013/1/28 14:00,98214,12139,28.438917
2013/1/28 15:00,97596,12094,28.075957
2013/1/28 16:00,99144,12132,30.013013
2013/1/28 17:00,104314,12649,34.650327
2013/1/28 18:00,106532,13169,33.382147
2013/1/28 19:00,105042,12917,31.34021
2013/1/28 20:00,103111,12706,30.569076
2013/1/28 21:00,99094,12443,27.583284
2013/1/28 22:00,93054,11938,26.449827
2013/1/28 23:00,86751,11096,24.458758
2013/1/29 0:00,80960,10003,21.118066
2013/1/29 1:00,78297,9436,18.994266
2013/1/29 2:00,76997,9088,17.837956
2013/1/29 3:00,76721,8895,17.985221
2013/1/29 4:00,78263,8838,18.02424
2013/1/29 5:00,83202,9047,19.462083
2013/1/29 6:00,92020,9718,23.833511
2013/1/29 7:00,97545,10862,26.620732
2013/1/29 8:00,97443,11504,27.049375
2013/1/29 9:00,96586,11653,27.352096
2013/1/29 10:00,95850,11783,27.458145
2013/1/29 11:00,94755,11914,27.769142
2013/1/29 12:00,93601,11914,26.857847
2013/1/29 13:00,92730,11911,26.49617
2013/1/29 14:00,91790,11937,25.946371
2013/1/29 15:00,91130,11877,25.526923
2013/1/29 16:00,92547,11882,26.496571
2013/1/29 17:00,97217,12267,27.977869
2013/1/29 18:00,98890,12683,29.277409
2013/1/29 19:00,97852,12538,28.138067
2013/1/29 20:00,96042,12291,27.532271
2013/1/29 21:00,92121,11974,25.567465
2013/1/29 22:00,86130,11431,23.052383
2013/1/29 23:00,79849,10590,21.309445
2013/1/30 0:00,74721,9947,17.975354
2013/1/30 1:00,71954,9398,16.81818
2013/1/30 2:00,70494,9102,15.047182
2013/1/30 3:00,70146,8930,14.771592
2013/1/30 4:00,71562,8909,15.284812
2013/1/30 5:00,76384,9147,17.301812
2013/1/30 6:00,85239,9823,23.384874
2013/1/30 7:00,91090,11034,24.858642
2013/1/30 8:00,91708,11778,24.976831
2013/1/30 9:00,91512,11978,25.249417
2013/1/30 10:00,91479,12110,26.130585
2013/1/30 11:00,91059,12243,25.802628
2013/1/30 12:00,90402,12230,25.128584
2013/1/30 13:00,90056,12218,24.815631
2013/1/30 14:00,89554,12279,24.461885
2013/1/30 15:00,89362,12257,24.117586
2013/1/30 16:00,91174,12364,24.906941
2013/1/30 17:00,95966,12901,28.190602
2013/1/30 18:00,97529,13534,30.130818
2013/1/30 19:00,96397,13383,27.93621
2013/1/30 20:00,94688,13197,27.121128
2013/1/30 21:00,91126,12948,25.737491
2013/1/30 22:00,85316,12497,23.588074
2013/1/30 23:00,79122,11672,21.479784
2013/1/31 0:00,76128,11206,20.621615
2013/1/31 1:00,73770,10728,19.022419
2013/1/31 2:00,72765,10459,17.790784
2013/1/31 3:00,72787,10315,18.168902
2013/1/31 4:00,74549,10356,19.281551
2013/1/31 5:00,79969,10598,20.982571
2013/1/31 6:00,89265,11270,27.481315
2013/1/31 7:00,95966,12433,28.126635
2013/1/31 8:00,97232,13061,28.190219
2013/1/31 9:00,97711,13177,28.443902
2013/1/31 10:00,98346,13308,29.173661
2013/1/31 11:00,98385,13416,28.943391
2013/1/31 12:00,98071,13398,28.30649
2013/1/31 13:00,97847,13364,28.31996
2013/1/31 14:00,97510,13393,27.80991
2013/1/31 15:00,97652,13338,27.61358
2013/1/31 16:00,100416,13404,28.353354
2013/1/31 17:00,107045,13981,33.908741
2013/1/31 18:00,109573,14809,37.873713
2013/1/31 19:00,108755,14655,33.408688
2013/1/31 20:00,107878,14373,32.884279
2013/1/31 21:00,104921,14104,30.659676
2013/1/31 22:00,99335,13599,28.502592
2013/1/31 23:00,93602,12806,27.038956
2013/2/1 0:00,91133,12252,26.815242
2013/2/1 1:00,88946,11808,25.988822
2013/2/1 2:00,88291,11544,25.61246
2013/2/1 3:00,88629,11414,25.41409
2013/2/1 4:00,90749,11458,25.990867
2013/2/1 5:00,96100,11681,27.800512
2013/2/1 6:00,104731,12338,36.086944
2013/2/1 7:00,110973,13507,42.193948
2013/2/1 8:00,111952,14041,40.410645
2013/2/1 9:00,111553,14079,40.717395
2013/2/1 10:00,111317,14077,39.403124
2013/2/1 11:00,110443,14086,38.754873
2013/2/1 12:00,109247,13962,36.019724
2013/2/1 13:00,108227,13783,34.744243
2013/2/1 14:00,107337,13686,33.835748
2013/2/1 15:00,106973,13515,33.50079
2013/2/1 16:00,109016,13456,34.121651
2013/2/1 17:00,114995,13842,40.747845
2013/2/1 18:00,117561,14695,47.543883
2013/2/1 19:00,115920,14608,42.066122
2013/2/1 20:00,114050,14272,41.041449
2013/2/1 21:00,111188,13892,38.25804
2013/2/1 22:00,106483,13441,36.393042
2013/2/1 23:00,101422,12721,32.120006
2013/2/2 0:00,97452,12012,30.833481
2013/2/2 1:00,95171,11439,28.362119
2013/2/2 2:00,94107,11101,27.616333
2013/2/2 3:00,93876,10875,27.362055
2013/2/2 4:00,94667,10768,27.425732
2013/2/2 5:00,96804,10803,27.949088
2013/2/2 6:00,100314,11022,31.097332
2013/2/2 7:00,103977,11440,36.484615
2013/2/2 8:00,106153,11682,39.861589
2013/2/2 9:00,106607,11887,38.659796
2013/2/2 10:00,105713,12094,37.667485
2013/2/2 11:00,103908,12123,34.272542
2013/2/2 12:00,101515,12034,31.979543
2013/2/2 13:00,99154,11856,31.018945
2013/2/2 14:00,97388,11612,30.237392
2013/2/2 15:00,96884,11474,29.976179
2013/2/2 16:00,98633,11473,31.041499
2013/2/2 17:00,104149,11850,34.983861
2013/2/2 18:00,107480,12658,37.689015
2013/2/2 19:00,106552,12771,35.341677
2013/2/2 20:00,105165,12658,33.612112
2013/2/2 21:00,102434,12421,32.335385
2013/2/2 22:00,98509,12104,30.133142
2013/2/2 23:00,94077,11595,27.554987
2013/2/3 0:00,90972,11248,28.644413
2013/2/3 1:00,88636,10794,27.442931
2013/2/3 2:00,87620,10516,26.460672
2013/2/3 3:00,87246,10348,25.926699
2013/2/3 4:00,87678,10279,25.265394
2013/2/3 5:00,89252,10324,25.934809
2013/2/3 6:00,91899,10511,26.358882
2013/2/3 7:00,94940,10830,28.642854
2013/2/3 8:00,97158,10898,29.471848
2013/2/3 9:00,97935,11099,29.93422
2013/2/3 10:00,97287,11265,29.669799
2013/2/3 11:00,96056,11350,29.180951
2013/2/3 12:00,94910,11349,29.012081
2013/2/3 13:00,93538,11303,28.484943
2013/2/3 14:00,92357,11233,28.1746
2013/2/3 15:00,92240,11171,28.182605
2013/2/3 16:00,94308,11243,28.842219
2013/2/3 17:00,100305,11732,32.464228
2013/2/3 18:00,104962,12620,37.086949
2013/2/3 19:00,104996,12764,35.903824
2013/2/3 20:00,104480,12724,34.50035
2013/2/3 21:00,101683,12493,33.221579
2013/2/3 22:00,97601,12152,31.223662
2013/2/3 23:00,93231,11569,29.29968
2013/2/4 0:00,91940,11372,29.816374
2013/2/4 1:00,90672,10981,28.692942
2013/2/4 2:00,90501,10765,28.305394
2013/2/4 3:00,91416,10687,28.611049
2013/2/4 4:00,93902,10734,28.69193
2013/2/4 5:00,99694,11022,30.432611
2013/2/4 6:00,108796,11711,41.806081
2013/2/4 7:00,114479,12842,52.137556
2013/2/4 8:00,114430,13383,44.587971
2013/2/4 9:00,112776,13462,42.820146
2013/2/4 10:00,111262,13503,38.953886
2013/2/4 11:00,109301,13507,37.005029
2013/2/4 12:00,107367,13434,34.052747
2013/2/4 13:00,105893,13336,32.523273
2013/2/4 14:00,104481,13286,31.855797
2013/2/4 15:00,103897,13201,31.677417
2013/2/4 16:00,105439,13186,32.7329
2013/2/4 17:00,111022,13526,40.353692
2013/2/4 18:00,114973,14157,50.857369
2013/2/4 19:00,114558,14142,38.193381
2013/2/4 20:00,112946,14002,36.181688
2013/2/4 21:00,109025,13733,34.321246
2013/2/4 22:00,103084,13189,32.30179
2013/2/4 23:00,97091,12329,30.171307
2013/2/5 0:00,92330,11668,27.441216
2013/2/5 1:00,90363,11199,26.608734
2013/2/5 2:00,89643,10902,26.025637
2013/2/5 3:00,89924,10772,25.925421
2013/2/5 4:00,91909,10777,25.981574
2013/2/5 5:00,97384,11041,27.675871
2013/2/5 6:00,106318,11739,37.559577
2013/2/5 7:00,111557,12866,40.054395
2013/2/5 8:00,110826,13340,36.560531
2013/2/5 9:00,109074,13353,35.599664
2013/2/5 10:00,107501,13313,34.482127
2013/2/5 11:00,105555,13299,31.889091
2013/2/5 12:00,103694,13191,30.991436
2013/2/5 13:00,102241,13052,30.058125
2013/2/5 14:00,100761,12976,29.703331
2013/2/5 15:00,99983,12818,29.614703
2013/2/5 16:00,101471,12796,29.915697
2013/2/5 17:00,106739,13107,33.189194
2013/2/5 18:00,110686,13749,36.391232
2013/2/5 19:00,110665,13724,33.446756
2013/2/5 20:00,109325,13556,32.314633
2013/2/5 21:00,105668,13302,30.922451
2013/2/5 22:00,99922,12767,29.432279
2013/2/5 23:00,94126,11905,26.309409
2013/2/6 0:00,87575,11345,26.843916
2013/2/6 1:00,85432,10839,26.199343
2013/2/6 2:00,84497,10553,25.874969
2013/2/6 3:00,84642,10418,26.048375
2013/2/6 4:00,86536,10427,26.232116
2013/2/6 5:00,91980,10672,28.009139
2013/2/6 6:00,101024,11331,33.379239
2013/2/6 7:00,106566,12389,37.645375
2013/2/6 8:00,106374,12870,36.86839
2013/2/6 9:00,105248,12898,36.319236
2013/2/6 10:00,104242,12906,34.336143
2013/2/6 11:00,102898,12893,32.732008
2013/2/6 12:00,101430,12788,32.283728
2013/2/6 13:00,100322,12645,31.790276
2013/2/6 14:00,99217,12590,31.010457
2013/2/6 15:00,98829,12442,30.84604
2013/2/6 16:00,100822,12453,30.484156
2013/2/6 17:00,106537,12818,34.413099
2013/2/6 18:00,110138,13494,41.450741
2013/2/6 19:00,109778,13455,38.842716
2013/2/6 20:00,108494,13343,36.074888
2013/2/6 21:00,105067,13134,32.752165
2013/2/6 22:00,99588,12664,29.852257
2013/2/6 23:00,93852,11846,27.557364
2013/2/7 0:00,89568,10972,26.177214
2013/2/7 1:00,87683,10426,25.322744
2013/2/7 2:00,87136,10099,25.068071
2013/2/7 3:00,87598,9920,25.162215
2013/2/7 4:00,89856,9904,25.200384
2013/2/7 5:00,95638,10138,28.061639
2013/2/7 6:00,105140,10806,33.586975
2013/2/7 7:00,110423,11960,39.492074
2013/2/7 8:00,109257,12518,34.108633
2013/2/7 9:00,106728,12598,33.376788
2013/2/7 10:00,104480,12643,32.916019
2013/2/7 11:00,102093,12700,30.762746
2013/2/7 12:00,99856,12617,30.233369
2013/2/7 13:00,98344,12539,29.83117
2013/2/7 14:00,96961,12513,29.325287
2013/2/7 15:00,96315,12423,29.2129
2013/2/7 16:00,98057,12410,29.992953
2013/2/7 17:00,103594,12710,33.382669
2013/2/7 18:00,106667,13244,37.967582
2013/2/7 19:00,106036,13195,34.932782
2013/2/7 20:00,104699,13043,34.026067
2013/2/7 21:00,101131,12776,30.528805
2013/2/7 22:00,95269,12290,27.732795
2013/2/7 23:00,89211,11472,25.832432
2013/2/8 0:00,85188,10722,25.031115
2013/2/8 1:00,82798,10205,23.695608
2013/2/8 2:00,81618,9896,22.94246
2013/2/8 3:00,81457,9730,22.790278
2013/2/8 4:00,83035,9723,23.239405
2013/2/8 5:00,88045,9949,25.284851
2013/2/8 6:00,96765,10620,29.803908
2013/2/8 7:00,102155,11740,32.449415
2013/2/8 8:00,102433,12345,34.094908
2013/2/8 9:00,101781,12475,34.280511
2013/2/8 10:00,101192,12595,34.648021
2013/2/8 11:00,99938,12654,33.881007
2013/2/8 12:00,98521,12597,32.049009
2013/2/8 13:00,97385,12516,31.017212
2013/2/8 14:00,96225,12522,30.337752
2013/2/8 15:00,95598,12402,30.241866
2013/2/8 16:00,96754,12377,31.764467
2013/2/8 17:00,100776,12720,35.845937
2013/2/8 18:00,103428,13230,42.969444
2013/2/8 19:00,102250,13200,40.308703
2013/2/8 20:00,100662,12970,36.904928
2013/2/8 21:00,97808,12690,33.312478
2013/2/8 22:00,93250,12303,29.626625
2013/2/8 23:00,88225,11634,27.801662
2013/2/9 0:00,86983,11171,27.656511
2013/2/9 1:00,84635,10622,25.596079
2013/2/9 2:00,83444,10270,24.768665
2013/2/9 3:00,83311,10072,24.405983
2013/2/9 4:00,84102,9994,23.568912
2013/2/9 5:00,86541,10054,24.367391
2013/2/9 6:00,90310,10294,28.080723
2013/2/9 7:00,94135,10718,30.493086
2013/2/9 8:00,96542,10901,33.07937
2013/2/9 9:00,97527,11059,34.189625
2013/2/9 10:00,97075,11181,34.03998
2013/2/9 11:00,95519,11182,32.593525
2013/2/9 12:00,93400,11064,31.017066
2013/2/9 13:00,91239,10871,29.822652
2013/2/9 14:00,89383,10669,29.139749
2013/2/9 15:00,88725,10547,29.259239
2013/2/9 16:00,90193,10585,29.081562
2013/2/9 17:00,95532,11123,31.896527
2013/2/9 18:00,99420,11870,38.384229
2013/2/9 19:00,99382,11894,36.166526
2013/2/9 20:00,98774,11780,34.454983
2013/2/9 21:00,96895,11696,32.381845
2013/2/9 22:00,93504,11448,30.203082
2013/2/9 23:00,89554,10971,27.911349
2013/2/10 0:00,87182,10448,25.367493
2013/2/10 1:00,85326,9952,23.836439
2013/2/10 2:00,84479,9629,20.965847
2013/2/10 3:00,84522,9442,19.905573
2013/2/10 4:00,85316,9331,20.331673
2013/2/10 5:00,87365,9353,22.125529
2013/2/10 6:00,90386,9507,24.030576
2013/2/10 7:00,92915,9759,27.178729
2013/2/10 8:00,94096,9825,28.046393
2013/2/10 9:00,93396,10011,28.867957
2013/2/10 10:00,91168,10180,27.474587
2013/2/10 11:00,88984,10262,26.811867
2013/2/10 12:00,87031,10256,26.349137
2013/2/10 13:00,85098,10198,25.562165
2013/2/10 14:00,83689,10136,24.667615
2013/2/10 15:00,83334,10072,24.497206
2013/2/10 16:00,85355,10147,25.554211
2013/2/10 17:00,91431,10588,27.565575
2013/2/10 18:00,96040,11324,31.47432
2013/2/10 19:00,96694,11542,30.888098
2013/2/10 20:00,96445,11520,30.378153
2013/2/10 21:00,94004,11354,28.913534
2013/2/10 22:00,89880,11028,26.528132
2013/2/10 23:00,85344,10448,24.665036
2013/2/11 0:00,80077,9831,17.841848
2013/2/11 1:00,78150,9435,16.135479
2013/2/11 2:00,77403,9203,14.323563
2013/2/11 3:00,77645,9106,14.169238
2013/2/11 4:00,79621,9154,14.195894
2013/2/11 5:00,84965,9430,17.424429
2013/2/11 6:00,93893,10165,24.350535
2013/2/11 7:00,99273,11364,27.340574
2013/2/11 8:00,99327,12011,29.961904
2013/2/11 9:00,98610,12224,30.103714
2013/2/11 10:00,98069,12370,29.834398
2013/2/11 11:00,96958,12463,29.077014
2013/2/11 12:00,95821,12452,28.27153
2013/2/11 13:00,94903,12396,27.688609
2013/2/11 14:00,94031,12426,27.304593
2013/2/11 15:00,93565,12359,27.012345
2013/2/11 16:00,95095,12377,27.427872
2013/2/11 17:00,99577,12692,30.143081
2013/2/11 18:00,102391,13254,33.253
2013/2/11 19:00,101619,13279,31.758342
2013/2/11 20:00,100073,13108,30.967238
2013/2/11 21:00,96320,12827,28.362748
2013/2/11 22:00,90425,12328,25.88098
2013/2/11 23:00,84415,11506,23.45481
2013/2/12 0:00,80822,10811,23.049415
2013/2/12 1:00,78792,10340,21.541129
2013/2/12 2:00,77999,10062,20.508313
2013/2/12 3:00,78308,9937,20.546598
2013/2/12 4:00,80437,9938,21.316602
2013/2/12 5:00,86283,10206,23.912367
2013/2/12 6:00,96228,10931,29.603666
2013/2/12 7:00,101916,12127,31.658484
2013/2/12 8:00,101247,12613,31.560757
2013/2/12 9:00,99859,12692,30.905379
2013/2/12 10:00,98640,12711,30.027149
2013/2/12 11:00,97170,12730,29.320759
2013/2/12 12:00,95687,12651,28.816922
2013/2/12 13:00,94701,12565,28.377803
2013/2/12 14:00,93681,12549,27.573123
2013/2/12 15:00,93204,12423,27.33345
2013/2/12 16:00,94901,12407,27.576458
2013/2/12 17:00,100042,12731,29.593603
2013/2/12 18:00,104002,13376,33.328239
2013/2/12 19:00,104014,13405,33.521509
2013/2/12 20:00,102793,13197,32.88503
2013/2/12 21:00,99330,12927,31.206526
2013/2/12 22:00,93637,12398,27.563834
2013/2/12 23:00,87771,11556,25.58662
2013/2/13 0:00,84062,10872,24.765948
2013/2/13 1:00,82152,10376,23.728705
2013/2/13 2:00,81422,10087,22.532681
2013/2/13 3:00,81788,9935,22.292649
2013/2/13 4:00,83978,9937,23.245207
2013/2/13 5:00,89896,10194,24.709236
2013/2/13 6:00,99754,10900,32.621339
2013/2/13 7:00,105088,12037,34.898605
2013/2/13 8:00,103921,12530,34.417947
2013/2/13 9:00,101762,12587,33.510225
2013/2/13 10:00,100151,12628,32.507351
2013/2/13 11:00,98317,12644,31.215669
2013/2/13 12:00,96517,12560,29.201432
2013/2/13 13:00,95383,12455,28.224262
2013/2/13 14:00,94230,12430,28.281091
2013/2/13 15:00,93696,12324,27.446376
2013/2/13 16:00,95348,12307,28.56073
2013/2/13 17:00,100742,12600,31.002359
2013/2/13 18:00,104366,13187,35.000338
2013/2/13 19:00,104089,13186,33.205941
2013/2/13 20:00,102716,13026,32.560725
2013/2/13 21:00,99277,12761,30.042496
2013/2/13 22:00,93574,12257,27.311427
2013/2/13 23:00,87618,11421,24.561114
2013/2/14 0:00,84642,10770,24.051673
2013/2/14 1:00,82738,10231,23.011693
2013/2/14 2:00,82058,9922,22.145778
2013/2/14 3:00,82470,9743,21.76047
2013/2/14 4:00,84682,9721,22.106168
2013/2/14 5:00,90636,9962,23.973522
2013/2/14 6:00,100596,10657,31.838766
2013/2/14 7:00,105791,11836,34.621162
2013/2/14 8:00,104505,12393,32.434187
2013/2/14 9:00,102098,12519,32.490019
2013/2/14 10:00,100121,12576,30.501553
2013/2/14 11:00,97911,12640,29.145128
2013/2/14 12:00,95869,12569,27.967211
2013/2/14 13:00,94498,12500,27.499015
2013/2/14 14:00,93184,12484,26.930933
2013/2/14 15:00,92484,12384,26.453335
2013/2/14 16:00,94031,12366,26.628926
2013/2/14 17:00,99203,12617,27.453762
2013/2/14 18:00,102906,13139,31.282764
2013/2/14 19:00,102812,13196,30.955764
2013/2/14 20:00,101619,13021,30.811208
2013/2/14 21:00,98234,12727,28.66445
2013/2/14 22:00,92598,12249,26.48169
2013/2/14 23:00,86705,11431,24.230775
2013/2/15 0:00,84035,10844,25.697751
2013/2/15 1:00,81945,10346,24.982243
2013/2/15 2:00,81072,10051,24.365652
2013/2/15 3:00,81266,9905,23.970707
2013/2/15 4:00,83250,9930,24.246928
2013/2/15 5:00,88827,10169,26.028753
2013/2/15 6:00,98126,10873,34.368328
2013/2/15 7:00,103462,12097,36.334493
2013/2/15 8:00,103004,12681,35.882619
2013/2/15 9:00,101369,12834,35.153902
2013/2/15 10:00,100048,12964,33.657655
2013/2/15 11:00,98188,13021,31.991641
2013/2/15 12:00,96313,12956,30.558579
2013/2/15 13:00,94893,12848,29.988746
2013/2/15 14:00,93496,12844,29.474071
2013/2/15 15:00,92729,12721,28.965349
2013/2/15 16:00,93912,12682,29.174742
2013/2/15 17:00,98251,12996,29.810851
2013/2/15 18:00,101512,13605,37.816095
2013/2/15 19:00,100834,13661,36.708097
2013/2/15 20:00,99534,13409,35.147508
2013/2/15 21:00,96833,13067,31.316601
2013/2/15 22:00,92397,12675,28.401051
2013/2/15 23:00,87350,11990,26.048748
2013/2/16 0:00,84793,11345,27.925969
2013/2/16 1:00,82502,10844,25.805696
2013/2/16 2:00,81330,10566,25.562765
2013/2/16 3:00,81116,10375,25.552281
2013/2/16 4:00,81883,10329,25.604567
2013/2/16 5:00,84284,10416,26.301991
2013/2/16 6:00,88142,10718,28.982107
2013/2/16 7:00,92193,11224,30.680398
2013/2/16 8:00,95269,11476,33.708917
2013/2/16 9:00,97316,11755,35.209027
2013/2/16 10:00,97892,11984,35.519157
2013/2/16 11:00,97109,12038,34.118815
2013/2/16 12:00,95401,11957,31.517749
2013/2/16 13:00,93473,11785,30.111369
2013/2/16 14:00,91914,11556,29.53277
2013/2/16 15:00,91468,11412,29.390642
2013/2/16 16:00,92921,11393,30.239107
2013/2/16 17:00,97538,11673,33.581504
2013/2/16 18:00,102303,12463,40.748075
2013/2/16 19:00,102604,12694,38.269433
2013/2/16 20:00,101576,12588,37.520778
2013/2/16 21:00,99470,12422,34.82738
2013/2/16 22:00,96050,12140,31.01391
2013/2/16 23:00,92179,11634,30.908316
2013/2/17 0:00,88930,11191,31.240183
2013/2/17 1:00,87156,10778,31.009852
2013/2/17 2:00,86405,10522,30.646775
2013/2/17 3:00,86411,10394,30.084093
2013/2/17 4:00,87360,10320,29.876274
2013/2/17 5:00,89358,10368,30.250311
2013/2/17 6:00,92732,10560,32.17482
2013/2/17 7:00,95799,10861,31.910877
2013/2/17 8:00,97867,10837,34.147658
2013/2/17 9:00,98704,11000,33.990482
2013/2/17 10:00,98200,11084,33.999405
2013/2/17 11:00,97130,11133,32.474574
2013/2/17 12:00,95942,11102,30.940893
2013/2/17 13:00,94482,10992,30.162747
2013/2/17 14:00,93356,10887,29.150766
2013/2/17 15:00,93209,10744,29.110314
2013/2/17 16:00,95312,10775,29.665548
2013/2/17 17:00,101126,11108,32.819456
2013/2/17 18:00,106930,11952,47.087061
2013/2/17 19:00,107464,12194,43.598605
2013/2/17 20:00,106661,12147,41.204591
2013/2/17 21:00,103947,11950,34.063298
2013/2/17 22:00,99840,11622,31.19232
2013/2/17 23:00,95682,11034,28.530728
2013/2/18 0:00,93419,10527,26.914239
2013/2/18 1:00,92321,10129,25.666011
2013/2/18 2:00,92301,9893,25.306739
2013/2/18 3:00,93291,9792,25.436743
2013/2/18 4:00,95964,9838,25.890605
2013/2/18 5:00,101943,10119,27.023017
2013/2/18 6:00,111298,10838,34.237897
2013/2/18 7:00,115952,11924,36.628868
2013/2/18 8:00,114440,12385,35.484944
2013/2/18 9:00,111327,12484,33.94639
2013/2/18 10:00,108650,12506,32.637721
2013/2/18 11:00,105559,12527,29.099229
2013/2/18 12:00,102733,12440,27.886554
2013/2/18 13:00,100702,12346,27.805419
2013/2/18 14:00,98791,12298,27.238626
2013/2/18 15:00,97945,12199,27.443457
2013/2/18 16:00,98914,12127,27.866436
2013/2/18 17:00,103657,12331,28.333752
2013/2/18 18:00,108326,12848,36.560837
2013/2/18 19:00,108171,12884,32.186172
2013/2/18 20:00,106603,12772,31.222226
2013/2/18 21:00,102826,12557,29.225695
2013/2/18 22:00,96916,12063,27.732249
2013/2/18 23:00,90834,11236,25.951713
2013/2/19 0:00,86576,10659,24.37786
2013/2/19 1:00,84477,10216,23.683487
2013/2/19 2:00,83767,9991,22.823699
2013/2/19 3:00,84022,9879,22.51234
2013/2/19 4:00,86011,9917,22.774585
2013/2/19 5:00,91691,10206,23.865836
2013/2/19 6:00,101119,10948,30.737035
2013/2/19 7:00,106266,12167,32.282842
2013/2/19 8:00,105519,12757,31.763219
2013/2/19 9:00,104181,12924,31.855573
2013/2/19 10:00,103140,13018,32.10242
2013/2/19 11:00,101775,13150,31.517216
2013/2/19 12:00,100260,13148,31.066811
2013/2/19 13:00,99338,13117,30.5473
2013/2/19 14:00,98332,13128,29.805294
2013/2/19 15:00,97821,13014,29.753425
2013/2/19 16:00,99031,13000,30.143919
2013/2/19 17:00,102979,13267,31.463677
2013/2/19 18:00,107477,13926,39.261388
2013/2/19 19:00,107668,14098,38.864682
2013/2/19 20:00,106308,13956,36.08649
2013/2/19 21:00,102804,13693,32.69763
2013/2/19 22:00,97063,13178,28.966033
2013/2/19 23:00,91296,12348,27.911421
2013/2/20 0:00,88662,11777,25.882229
2013/2/20 1:00,87074,11335,24.672687
2013/2/20 2:00,86672,11117,24.174398
